Messstelle:                ;Mitterbach (Brücke)
10.11.2012 00:00:00; 0,556
11.11.2012 00:00:00; 0,590
12.11.2012 00:00:00; 0,640
13.11.2012 00:00:00; 0,590
14.11.2012 00:00:00; 0,522
15.11.2012 00:00:00; 0,477
16.11.2012 00:00:00; 0,445
17.11.2012 00:00:00; 0,841
18.11.2012 00:00:00; 0,720
19.11.2012 00:00:00; 0,666
20.11.2012 00:00:00; 0,499
21.11.2012 00:00:00; 0,361
22.11.2012 00:00:00; 0,294
23.11.2012 00:00:00; 0,271
24.11.2012 00:00:00; 0,253
25.11.2012 00:00:00; 0,252
26.11.2012 00:00:00; 0,221
27.11.2012 00:00:00; 0,212
28.11.2012 00:00:00; 0,209
29.11.2012 00:00:00; 0,234
30.11.2012 00:00:00; 0,203
01.12.2012 00:00:00; 0,191
02.12.2012 00:00:00; 0,175
03.12.2012 00:00:00; 0,183
04.12.2012 00:00:00; 0,179
05.12.2012 00:00:00; 0,178
06.12.2012 00:00:00; 0,189
07.12.2012 00:00:00; 0,175
08.12.2012 00:00:00; 0,171
09.12.2012 00:00:00; 0,158
10.12.2012 00:00:00; 0,177
11.12.2012 00:00:00; 0,214
12.12.2012 00:00:00; 0,192
13.12.2012 00:00:00; 0,177
14.12.2012 00:00:00; 0,173
15.12.2012 00:00:00; 0,180
16.12.2012 00:00:00; 0,193
17.12.2012 00:00:00; 0,206
18.12.2012 00:00:00; 0,227
19.12.2012 00:00:00; 0,240
20.12.2012 00:00:00; 0,250
21.12.2012 00:00:00; 0,250
22.12.2012 00:00:00; 0,256
23.12.2012 00:00:00; 0,924
24.12.2012 00:00:00;  2,82
25.12.2012 00:00:00;  2,54
26.12.2012 00:00:00;  1,99
27.12.2012 00:00:00;  1,50
28.12.2012 00:00:00;  1,25
29.12.2012 00:00:00;  1,02
30.12.2012 00:00:00; 0,820
31.12.2012 00:00:00; 0,700
01.01.2013 00:00:00; 0,609
02.01.2013 00:00:00; 0,519
03.01.2013 00:00:00; 0,442
04.01.2013 00:00:00; 0,703
05.01.2013 00:00:00;  4,98
06.01.2013 00:00:00;  6,04
07.01.2013 00:00:00;  4,97
08.01.2013 00:00:00;  3,71
09.01.2013 00:00:00;  2,92
10.01.2013 00:00:00;  2,38
11.01.2013 00:00:00;  1,96
12.01.2013 00:00:00;  1,63
13.01.2013 00:00:00;  1,42
14.01.2013 00:00:00;  1,24
15.01.2013 00:00:00;  1,13
16.01.2013 00:00:00;  1,04
17.01.2013 00:00:00;  1,02
18.01.2013 00:00:00; 0,960
19.01.2013 00:00:00; 0,927
20.01.2013 00:00:00; 0,895
21.01.2013 00:00:00;  1,05
22.01.2013 00:00:00;  1,08
23.01.2013 00:00:00; 0,959
24.01.2013 00:00:00; 0,858
25.01.2013 00:00:00; 0,779
26.01.2013 00:00:00; 0,712
27.01.2013 00:00:00; 0,657
28.01.2013 00:00:00; 0,626
29.01.2013 00:00:00; 0,675
30.01.2013 00:00:00;  1,55
31.01.2013 00:00:00;  2,76
01.02.2013 00:00:00;  2,36
02.02.2013 00:00:00;  1,84
03.02.2013 00:00:00;  1,51
04.02.2013 00:00:00;  1,28
05.02.2013 00:00:00;  1,26
06.02.2013 00:00:00;  1,11
07.02.2013 00:00:00; 0,949
08.02.2013 00:00:00; 0,855
09.02.2013 00:00:00; 0,773
10.02.2013 00:00:00; 0,737
11.02.2013 00:00:00; 0,672
12.02.2013 00:00:00; 0,600
13.02.2013 00:00:00; 0,601
14.02.2013 00:00:00; 0,592
15.02.2013 00:00:00; 0,552
16.02.2013 00:00:00; 0,561
17.02.2013 00:00:00; 0,534
18.02.2013 00:00:00; 0,508
19.02.2013 00:00:00; 0,511
20.02.2013 00:00:00; 0,514
21.02.2013 00:00:00; 0,511
22.02.2013 00:00:00; 0,511
23.02.2013 00:00:00; 0,508
24.02.2013 00:00:00; 0,509
25.02.2013 00:00:00; 0,477
26.02.2013 00:00:00; 0,486
27.02.2013 00:00:00; 0,450
28.02.2013 00:00:00; 0,448
01.03.2013 00:00:00; 0,446
02.03.2013 00:00:00; 0,448
03.03.2013 00:00:00; 0,448
04.03.2013 00:00:00; 0,447
05.03.2013 00:00:00; 0,447
06.03.2013 00:00:00; 0,476
07.03.2013 00:00:00; 0,645
08.03.2013 00:00:00; 0,978
09.03.2013 00:00:00;  1,38
10.03.2013 00:00:00;  1,51
11.03.2013 00:00:00;  1,45
12.03.2013 00:00:00;  1,31
13.03.2013 00:00:00;  1,19
14.03.2013 00:00:00;  1,12
15.03.2013 00:00:00; 0,960
16.03.2013 00:00:00; 0,856
17.03.2013 00:00:00; 0,740
18.03.2013 00:00:00; 0,668
19.03.2013 00:00:00; 0,662
20.03.2013 00:00:00; 0,602
21.03.2013 00:00:00; 0,587
22.03.2013 00:00:00; 0,566
23.03.2013 00:00:00; 0,513
24.03.2013 00:00:00; 0,507
25.03.2013 00:00:00; 0,482
26.03.2013 00:00:00; 0,506
27.03.2013 00:00:00; 0,477
28.03.2013 00:00:00; 0,453
29.03.2013 00:00:00; 0,449
30.03.2013 00:00:00; 0,492
31.03.2013 00:00:00; 0,590
01.04.2013 00:00:00; 0,564
02.04.2013 00:00:00; 0,511
03.04.2013 00:00:00; 0,511
04.04.2013 00:00:00; 0,484
05.04.2013 00:00:00; 0,522
06.04.2013 00:00:00; 0,583
07.04.2013 00:00:00; 0,587
08.04.2013 00:00:00; 0,554
09.04.2013 00:00:00; 0,524
10.04.2013 00:00:00; 0,620
11.04.2013 00:00:00; 0,752
12.04.2013 00:00:00; 0,993
13.04.2013 00:00:00;  1,36
14.04.2013 00:00:00;  1,48
15.04.2013 00:00:00;  1,64
16.04.2013 00:00:00;  2,17
17.04.2013 00:00:00;  2,61
18.04.2013 00:00:00;  3,13
19.04.2013 00:00:00;  4,17
20.04.2013 00:00:00;  4,47
21.04.2013 00:00:00;  3,63
22.04.2013 00:00:00;  3,24
23.04.2013 00:00:00;  3,09
24.04.2013 00:00:00;  2,85
25.04.2013 00:00:00;  2,87
26.04.2013 00:00:00;  3,00
27.04.2013 00:00:00;  3,19
28.04.2013 00:00:00;  3,20
29.04.2013 00:00:00;  2,92
30.04.2013 00:00:00;  2,59
01.05.2013 00:00:00;  2,42
02.05.2013 00:00:00;  2,37
03.05.2013 00:00:00;  2,03
04.05.2013 00:00:00;  1,42
05.05.2013 00:00:00;  2,05
06.05.2013 00:00:00;  1,94
07.05.2013 00:00:00;  2,20
08.05.2013 00:00:00;  1,86
09.05.2013 00:00:00;  1,44
10.05.2013 00:00:00;  1,31
11.05.2013 00:00:00;  1,63
12.05.2013 00:00:00;  1,95
13.05.2013 00:00:00;  1,48
14.05.2013 00:00:00;  1,40
15.05.2013 00:00:00;  1,24
16.05.2013 00:00:00;  1,06
17.05.2013 00:00:00; 0,942
18.05.2013 00:00:00; 0,856
19.05.2013 00:00:00; 0,738
20.05.2013 00:00:00; 0,680
21.05.2013 00:00:00; 0,607
22.05.2013 00:00:00; 0,594
23.05.2013 00:00:00; 0,560
24.05.2013 00:00:00; 0,510
25.05.2013 00:00:00; 0,498
26.05.2013 00:00:00; 0,527
27.05.2013 00:00:00; 0,754
28.05.2013 00:00:00;  1,19
29.05.2013 00:00:00;  1,06
30.05.2013 00:00:00; 0,904
31.05.2013 00:00:00;  1,57
01.06.2013 00:00:00;  2,03
02.06.2013 00:00:00;  4,06
03.06.2013 00:00:00;  4,57
04.06.2013 00:00:00;  2,93
05.06.2013 00:00:00;  2,59
06.06.2013 00:00:00;  2,01
07.06.2013 00:00:00; 0,970
08.06.2013 00:00:00;  1,02
09.06.2013 00:00:00;  1,02
10.06.2013 00:00:00; 0,932
11.06.2013 00:00:00;  1,93
12.06.2013 00:00:00;  1,94
13.06.2013 00:00:00;  1,25
14.06.2013 00:00:00;  1,05
15.06.2013 00:00:00; 0,867
16.06.2013 00:00:00; 0,762
17.06.2013 00:00:00; 0,702
18.06.2013 00:00:00; 0,671
19.06.2013 00:00:00; 0,634
20.06.2013 00:00:00; 0,612
21.06.2013 00:00:00; 0,599
22.06.2013 00:00:00; 0,608
23.06.2013 00:00:00; 0,726
24.06.2013 00:00:00;  1,29
25.06.2013 00:00:00;  4,14
26.06.2013 00:00:00;  5,44
27.06.2013 00:00:00;  3,37
28.06.2013 00:00:00;  1,50
29.06.2013 00:00:00;  1,17
30.06.2013 00:00:00;  1,16
01.07.2013 00:00:00;  1,03
02.07.2013 00:00:00; 0,912
03.07.2013 00:00:00; 0,840
04.07.2013 00:00:00; 0,839
05.07.2013 00:00:00; 0,764
06.07.2013 00:00:00; 0,815
07.07.2013 00:00:00; 0,781
08.07.2013 00:00:00; 0,695
09.07.2013 00:00:00; 0,639
10.07.2013 00:00:00; 0,587
11.07.2013 00:00:00; 0,586
12.07.2013 00:00:00; 0,544
13.07.2013 00:00:00; 0,504
14.07.2013 00:00:00; 0,450
15.07.2013 00:00:00; 0,451
16.07.2013 00:00:00; 0,435
17.07.2013 00:00:00; 0,430
18.07.2013 00:00:00; 0,413
19.07.2013 00:00:00; 0,430
20.07.2013 00:00:00; 0,399
21.07.2013 00:00:00; 0,389
22.07.2013 00:00:00; 0,356
23.07.2013 00:00:00; 0,347
24.07.2013 00:00:00; 0,355
25.07.2013 00:00:00; 0,362
26.07.2013 00:00:00; 0,353
27.07.2013 00:00:00; 0,319
28.07.2013 00:00:00; 0,315
29.07.2013 00:00:00; 0,312
30.07.2013 00:00:00; 0,320
31.07.2013 00:00:00; 0,307
01.08.2013 00:00:00; 0,278
02.08.2013 00:00:00; 0,271
03.08.2013 00:00:00; 0,268
04.08.2013 00:00:00; 0,330
05.08.2013 00:00:00; 0,698
06.08.2013 00:00:00; 0,560
07.08.2013 00:00:00; 0,399
08.08.2013 00:00:00; 0,348
09.08.2013 00:00:00; 0,443
10.08.2013 00:00:00; 0,614
11.08.2013 00:00:00; 0,474
12.08.2013 00:00:00; 0,390
13.08.2013 00:00:00; 0,450
14.08.2013 00:00:00; 0,426
15.08.2013 00:00:00; 0,370
16.08.2013 00:00:00; 0,335
17.08.2013 00:00:00; 0,309
18.08.2013 00:00:00; 0,299
19.08.2013 00:00:00; 0,302
20.08.2013 00:00:00; 0,360
21.08.2013 00:00:00; 0,342
22.08.2013 00:00:00; 0,307
23.08.2013 00:00:00; 0,293
24.08.2013 00:00:00; 0,354
25.08.2013 00:00:00; 0,373
26.08.2013 00:00:00; 0,444
27.08.2013 00:00:00; 0,522
28.08.2013 00:00:00; 0,771
29.08.2013 00:00:00;  1,12
30.08.2013 00:00:00; 0,907
31.08.2013 00:00:00; 0,632
01.09.2013 00:00:00; 0,499
02.09.2013 00:00:00; 0,414
03.09.2013 00:00:00; 0,391
04.09.2013 00:00:00; 0,483
05.09.2013 00:00:00; 0,470
06.09.2013 00:00:00; 0,415
07.09.2013 00:00:00; 0,384
08.09.2013 00:00:00; 0,359
09.09.2013 00:00:00; 0,353
10.09.2013 00:00:00; 0,344
11.09.2013 00:00:00; 0,357
12.09.2013 00:00:00; 0,343
13.09.2013 00:00:00; 0,461
14.09.2013 00:00:00; 0,995
15.09.2013 00:00:00; 0,941
16.09.2013 00:00:00; 0,754
17.09.2013 00:00:00;  2,29
18.09.2013 00:00:00;  2,72
19.09.2013 00:00:00;  3,26
20.09.2013 00:00:00;  1,99
21.09.2013 00:00:00;  1,32
22.09.2013 00:00:00;  1,07
23.09.2013 00:00:00; 0,886
24.09.2013 00:00:00; 0,716
25.09.2013 00:00:00; 0,631
26.09.2013 00:00:00; 0,639
27.09.2013 00:00:00; 0,947
28.09.2013 00:00:00; 0,919
29.09.2013 00:00:00; 0,775
30.09.2013 00:00:00; 0,654
01.10.2013 00:00:00; 0,581
02.10.2013 00:00:00; 0,510
03.10.2013 00:00:00; 0,474
04.10.2013 00:00:00; 0,448
05.10.2013 00:00:00; 0,430
06.10.2013 00:00:00; 0,407
07.10.2013 00:00:00; 0,388
08.10.2013 00:00:00; 0,387
09.10.2013 00:00:00; 0,385
10.10.2013 00:00:00; 0,388
11.10.2013 00:00:00; 0,521
12.10.2013 00:00:00; 0,684
13.10.2013 00:00:00; 0,625
14.10.2013 00:00:00; 0,528
15.10.2013 00:00:00; 0,472
16.10.2013 00:00:00; 0,468
17.10.2013 00:00:00; 0,422
18.10.2013 00:00:00; 0,513
19.10.2013 00:00:00; 0,614
20.10.2013 00:00:00; 0,492
21.10.2013 00:00:00; 0,424
22.10.2013 00:00:00; 0,395
23.10.2013 00:00:00; 0,361
24.10.2013 00:00:00; 0,365
25.10.2013 00:00:00; 0,336
26.10.2013 00:00:00; 0,328
27.10.2013 00:00:00; 0,335
28.10.2013 00:00:00; 0,797
29.10.2013 00:00:00; 0,934
30.10.2013 00:00:00; 0,751
31.10.2013 00:00:00; 0,550
01.11.2013 00:00:00; 0,429
02.11.2013 00:00:00; 0,366
03.11.2013 00:00:00; 0,349
04.11.2013 00:00:00; 0,412
05.11.2013 00:00:00; 0,457
06.11.2013 00:00:00; 0,659
07.11.2013 00:00:00;  1,31
08.11.2013 00:00:00;  1,58
09.11.2013 00:00:00;  1,29
10.11.2013 00:00:00;  1,09
11.11.2013 00:00:00; 0,992
12.11.2013 00:00:00; 0,891
13.11.2013 00:00:00; 0,931
14.11.2013 00:00:00; 0,916
15.11.2013 00:00:00; 0,855
16.11.2013 00:00:00; 0,728
17.11.2013 00:00:00; 0,641
18.11.2013 00:00:00; 0,584
19.11.2013 00:00:00; 0,559
20.11.2013 00:00:00; 0,593
21.11.2013 00:00:00; 0,554
22.11.2013 00:00:00; 0,505
23.11.2013 00:00:00; 0,470
24.11.2013 00:00:00; 0,600
25.11.2013 00:00:00; 0,596
26.11.2013 00:00:00; 0,528
27.11.2013 00:00:00; 0,487
28.11.2013 00:00:00; 0,435
29.11.2013 00:00:00; 0,390
30.11.2013 00:00:00; 0,384
01.12.2013 00:00:00; 0,364
02.12.2013 00:00:00; 0,337
03.12.2013 00:00:00; 0,329
04.12.2013 00:00:00; 0,328
05.12.2013 00:00:00; 0,328
06.12.2013 00:00:00; 0,416
07.12.2013 00:00:00; 0,388
08.12.2013 00:00:00; 0,367
09.12.2013 00:00:00; 0,369
10.12.2013 00:00:00; 0,471
11.12.2013 00:00:00; 0,650
12.12.2013 00:00:00; 0,649
13.12.2013 00:00:00; 0,682
14.12.2013 00:00:00; 0,684
15.12.2013 00:00:00; 0,636
16.12.2013 00:00:00; 0,558
17.12.2013 00:00:00; 0,509
18.12.2013 00:00:00; 0,515
19.12.2013 00:00:00; 0,514
20.12.2013 00:00:00; 0,511
21.12.2013 00:00:00; 0,474
22.12.2013 00:00:00; 0,451
23.12.2013 00:00:00; 0,449
24.12.2013 00:00:00; 0,445
25.12.2013 00:00:00; 0,482
26.12.2013 00:00:00; 0,728
27.12.2013 00:00:00; 0,815
28.12.2013 00:00:00; 0,766
29.12.2013 00:00:00; 0,656
30.12.2013 00:00:00; 0,558
31.12.2013 00:00:00; 0,506
01.01.2014 00:00:00; 0,457
02.01.2014 00:00:00; 0,418
03.01.2014 00:00:00; 0,411
04.01.2014 00:00:00; 0,412
05.01.2014 00:00:00; 0,450
06.01.2014 00:00:00; 0,502
07.01.2014 00:00:00; 0,503
08.01.2014 00:00:00; 0,526
09.01.2014 00:00:00; 0,616
10.01.2014 00:00:00; 0,678
11.01.2014 00:00:00; 0,616
12.01.2014 00:00:00; 0,583
13.01.2014 00:00:00; 0,500
14.01.2014 00:00:00; 0,453
15.01.2014 00:00:00; 0,415
16.01.2014 00:00:00; 0,383
17.01.2014 00:00:00; 0,353
18.01.2014 00:00:00; 0,338
19.01.2014 00:00:00; 0,334
20.01.2014 00:00:00; 0,344
21.01.2014 00:00:00; 0,386
22.01.2014 00:00:00; 0,366
23.01.2014 00:00:00; 0,333
24.01.2014 00:00:00; 0,330
25.01.2014 00:00:00; 0,297
26.01.2014 00:00:00; 0,285
27.01.2014 00:00:00; 0,285
28.01.2014 00:00:00; 0,257
29.01.2014 00:00:00; 0,238
30.01.2014 00:00:00; 0,224
31.01.2014 00:00:00; 0,260
01.02.2014 00:00:00; 0,298
02.02.2014 00:00:00; 0,434
03.02.2014 00:00:00; 0,507
04.02.2014 00:00:00; 0,466
05.02.2014 00:00:00; 0,416
06.02.2014 00:00:00; 0,382
07.02.2014 00:00:00; 0,373
08.02.2014 00:00:00; 0,354
09.02.2014 00:00:00; 0,365
10.02.2014 00:00:00; 0,329
11.02.2014 00:00:00; 0,313
12.02.2014 00:00:00; 0,292
13.02.2014 00:00:00; 0,277
14.02.2014 00:00:00; 0,258
15.02.2014 00:00:00; 0,241
16.02.2014 00:00:00; 0,241
17.02.2014 00:00:00; 0,268
18.02.2014 00:00:00; 0,267
19.02.2014 00:00:00; 0,275
20.02.2014 00:00:00; 0,304
21.02.2014 00:00:00; 0,292
22.02.2014 00:00:00; 0,295
23.02.2014 00:00:00; 0,292
24.02.2014 00:00:00; 0,271
25.02.2014 00:00:00; 0,261
26.02.2014 00:00:00; 0,265
27.02.2014 00:00:00; 0,269
28.02.2014 00:00:00; 0,275
01.03.2014 00:00:00; 0,277
02.03.2014 00:00:00; 0,275
03.03.2014 00:00:00; 0,268
04.03.2014 00:00:00; 0,255
05.03.2014 00:00:00; 0,253
06.03.2014 00:00:00; 0,256
07.03.2014 00:00:00; 0,253
08.03.2014 00:00:00; 0,253
09.03.2014 00:00:00; 0,252
10.03.2014 00:00:00; 0,251
11.03.2014 00:00:00; 0,249
12.03.2014 00:00:00; 0,250
13.03.2014 00:00:00; 0,264
14.03.2014 00:00:00; 0,294
15.03.2014 00:00:00; 0,396
16.03.2014 00:00:00; 0,682
17.03.2014 00:00:00;  1,43
18.03.2014 00:00:00;  1,60
19.03.2014 00:00:00;  1,36
20.03.2014 00:00:00;  1,08
21.03.2014 00:00:00; 0,928
22.03.2014 00:00:00; 0,876
23.03.2014 00:00:00; 0,891
24.03.2014 00:00:00; 0,807
25.03.2014 00:00:00; 0,634
26.03.2014 00:00:00; 0,487
27.03.2014 00:00:00; 0,404
28.03.2014 00:00:00; 0,384
29.03.2014 00:00:00; 0,399
30.03.2014 00:00:00; 0,454
31.03.2014 00:00:00; 0,526
01.04.2014 00:00:00; 0,543
02.04.2014 00:00:00; 0,506
03.04.2014 00:00:00; 0,362
04.04.2014 00:00:00; 0,375
05.04.2014 00:00:00; 0,401
06.04.2014 00:00:00; 0,479
07.04.2014 00:00:00; 0,554
08.04.2014 00:00:00; 0,554
09.04.2014 00:00:00; 0,560
10.04.2014 00:00:00; 0,733
11.04.2014 00:00:00; 0,882
12.04.2014 00:00:00; 0,836
13.04.2014 00:00:00; 0,788
14.04.2014 00:00:00; 0,816
15.04.2014 00:00:00; 0,844
16.04.2014 00:00:00; 0,697
17.04.2014 00:00:00; 0,561
18.04.2014 00:00:00; 0,516
19.04.2014 00:00:00; 0,659
20.04.2014 00:00:00;  2,29
21.04.2014 00:00:00;  2,11
22.04.2014 00:00:00;  1,61
23.04.2014 00:00:00;  1,54
24.04.2014 00:00:00;  1,28
25.04.2014 00:00:00;  1,07
26.04.2014 00:00:00; 0,942
27.04.2014 00:00:00; 0,816
28.04.2014 00:00:00; 0,779
29.04.2014 00:00:00; 0,757
30.04.2014 00:00:00; 0,822
01.05.2014 00:00:00; 0,710
02.05.2014 00:00:00; 0,635
03.05.2014 00:00:00; 0,664
04.05.2014 00:00:00; 0,654
05.05.2014 00:00:00; 0,574
06.05.2014 00:00:00; 0,525
07.05.2014 00:00:00; 0,512
08.05.2014 00:00:00; 0,527
09.05.2014 00:00:00; 0,486
10.05.2014 00:00:00; 0,482
11.05.2014 00:00:00; 0,707
12.05.2014 00:00:00;  1,46
13.05.2014 00:00:00;  1,29
14.05.2014 00:00:00;  1,67
15.05.2014 00:00:00;  2,78
16.05.2014 00:00:00;  8,33
17.05.2014 00:00:00;  6,17
18.05.2014 00:00:00;  4,97
19.05.2014 00:00:00;  4,45
20.05.2014 00:00:00;  3,65
21.05.2014 00:00:00;  2,99
22.05.2014 00:00:00;  2,39
23.05.2014 00:00:00;  1,65
24.05.2014 00:00:00;  1,42
25.05.2014 00:00:00;  1,13
26.05.2014 00:00:00; 0,947
27.05.2014 00:00:00; 0,896
28.05.2014 00:00:00;  2,69
29.05.2014 00:00:00;  4,78
30.05.2014 00:00:00;  3,83
31.05.2014 00:00:00;  2,68
01.06.2014 00:00:00;  1,77
02.06.2014 00:00:00;  1,16
03.06.2014 00:00:00;  1,19
04.06.2014 00:00:00;  1,10
05.06.2014 00:00:00; 0,968
06.06.2014 00:00:00; 0,861
07.06.2014 00:00:00; 0,787
08.06.2014 00:00:00; 0,728
09.06.2014 00:00:00; 0,679
10.06.2014 00:00:00; 0,640
11.06.2014 00:00:00; 0,602
12.06.2014 00:00:00; 0,536
13.06.2014 00:00:00; 0,512
14.06.2014 00:00:00; 0,454
15.06.2014 00:00:00; 0,451
16.06.2014 00:00:00; 0,433
17.06.2014 00:00:00; 0,399
18.06.2014 00:00:00; 0,387
19.06.2014 00:00:00; 0,391
20.06.2014 00:00:00; 0,398
21.06.2014 00:00:00; 0,446
22.06.2014 00:00:00; 0,390
23.06.2014 00:00:00; 0,357
24.06.2014 00:00:00; 0,336
25.06.2014 00:00:00; 0,337
26.06.2014 00:00:00; 0,327
27.06.2014 00:00:00; 0,298
28.06.2014 00:00:00; 0,292
29.06.2014 00:00:00; 0,310
30.06.2014 00:00:00; 0,679
01.07.2014 00:00:00; 0,675
02.07.2014 00:00:00; 0,528
03.07.2014 00:00:00; 0,766
04.07.2014 00:00:00; 0,610
05.07.2014 00:00:00; 0,474
06.07.2014 00:00:00; 0,410
07.07.2014 00:00:00; 0,348
08.07.2014 00:00:00; 0,326
09.07.2014 00:00:00; 0,370
10.07.2014 00:00:00; 0,334
11.07.2014 00:00:00; 0,298
12.07.2014 00:00:00; 0,321
13.07.2014 00:00:00; 0,337
14.07.2014 00:00:00; 0,328
15.07.2014 00:00:00; 0,315
16.07.2014 00:00:00; 0,288
17.07.2014 00:00:00; 0,263
18.07.2014 00:00:00; 0,253
19.07.2014 00:00:00; 0,247
20.07.2014 00:00:00; 0,250
21.07.2014 00:00:00; 0,339
22.07.2014 00:00:00; 0,350
23.07.2014 00:00:00; 0,436
24.07.2014 00:00:00; 0,377
25.07.2014 00:00:00; 0,324
26.07.2014 00:00:00; 0,277
27.07.2014 00:00:00; 0,278
28.07.2014 00:00:00; 0,278
29.07.2014 00:00:00; 0,304
30.07.2014 00:00:00; 0,299
31.07.2014 00:00:00; 0,797
01.08.2014 00:00:00;  2,25
02.08.2014 00:00:00; 0,903
03.08.2014 00:00:00; 0,533
04.08.2014 00:00:00; 0,488
05.08.2014 00:00:00; 0,398
06.08.2014 00:00:00; 0,371
07.08.2014 00:00:00; 0,393
08.08.2014 00:00:00; 0,344
09.08.2014 00:00:00; 0,300
10.08.2014 00:00:00; 0,273
11.08.2014 00:00:00; 0,280
12.08.2014 00:00:00; 0,300
13.08.2014 00:00:00; 0,414
14.08.2014 00:00:00; 0,457
15.08.2014 00:00:00; 0,398
16.08.2014 00:00:00; 0,390
17.08.2014 00:00:00; 0,346
18.08.2014 00:00:00; 0,317
19.08.2014 00:00:00; 0,297
20.08.2014 00:00:00; 0,294
21.08.2014 00:00:00; 0,340
22.08.2014 00:00:00; 0,361
23.08.2014 00:00:00; 0,557
24.08.2014 00:00:00;  1,04
25.08.2014 00:00:00; 0,855
26.08.2014 00:00:00; 0,668
27.08.2014 00:00:00; 0,496
28.08.2014 00:00:00; 0,386
29.08.2014 00:00:00; 0,341
30.08.2014 00:00:00; 0,341
31.08.2014 00:00:00; 0,349
01.09.2014 00:00:00;  1,10
02.09.2014 00:00:00;  2,36
03.09.2014 00:00:00;  2,32
04.09.2014 00:00:00;  1,38
05.09.2014 00:00:00; 0,661
06.09.2014 00:00:00; 0,644
07.09.2014 00:00:00; 0,525
08.09.2014 00:00:00; 0,443
09.09.2014 00:00:00; 0,390
10.09.2014 00:00:00; 0,484
11.09.2014 00:00:00; 0,539
12.09.2014 00:00:00;  1,18
13.09.2014 00:00:00;  2,04
14.09.2014 00:00:00;  1,80
15.09.2014 00:00:00;  1,36
16.09.2014 00:00:00;  1,03
17.09.2014 00:00:00; 0,815
18.09.2014 00:00:00; 0,630
19.09.2014 00:00:00; 0,507
20.09.2014 00:00:00; 0,461
21.09.2014 00:00:00; 0,444
22.09.2014 00:00:00; 0,561
23.09.2014 00:00:00;  1,67
24.09.2014 00:00:00;  1,63
25.09.2014 00:00:00; 0,975
26.09.2014 00:00:00; 0,806
27.09.2014 00:00:00;  2,18
28.09.2014 00:00:00;  1,67
29.09.2014 00:00:00;  1,03
30.09.2014 00:00:00; 0,810
01.10.2014 00:00:00; 0,683
02.10.2014 00:00:00; 0,914
03.10.2014 00:00:00; 0,954
04.10.2014 00:00:00; 0,810
05.10.2014 00:00:00; 0,657
06.10.2014 00:00:00; 0,550
07.10.2014 00:00:00; 0,477
08.10.2014 00:00:00; 0,440
09.10.2014 00:00:00; 0,413
10.10.2014 00:00:00; 0,386
11.10.2014 00:00:00; 0,362
12.10.2014 00:00:00; 0,347
13.10.2014 00:00:00; 0,333
14.10.2014 00:00:00; 0,322
15.10.2014 00:00:00; 0,315
16.10.2014 00:00:00; 0,309
17.10.2014 00:00:00; 0,322
18.10.2014 00:00:00; 0,310
19.10.2014 00:00:00; 0,292
20.10.2014 00:00:00; 0,286
21.10.2014 00:00:00; 0,462
22.10.2014 00:00:00; 0,681
23.10.2014 00:00:00;  1,90
24.10.2014 00:00:00;  4,25
25.10.2014 00:00:00;  2,89
26.10.2014 00:00:00;  1,55
27.10.2014 00:00:00;  1,26
28.10.2014 00:00:00;  1,06
29.10.2014 00:00:00; 0,932
30.10.2014 00:00:00;  1,22
31.10.2014 00:00:00;  1,32
01.11.2014 00:00:00;  1,14
02.11.2014 00:00:00; 0,899
03.11.2014 00:00:00; 0,717
04.11.2014 00:00:00; 0,592
05.11.2014 00:00:00; 0,524
06.11.2014 00:00:00; 0,493
07.11.2014 00:00:00; 0,478
08.11.2014 00:00:00; 0,503
09.11.2014 00:00:00; 0,473
10.11.2014 00:00:00; 0,445
11.11.2014 00:00:00; 0,415
12.11.2014 00:00:00; 0,393
13.11.2014 00:00:00; 0,380
14.11.2014 00:00:00; 0,362
15.11.2014 00:00:00; 0,351
16.11.2014 00:00:00; 0,334
17.11.2014 00:00:00; 0,326
18.11.2014 00:00:00; 0,339
19.11.2014 00:00:00; 0,341
20.11.2014 00:00:00; 0,351
21.11.2014 00:00:00; 0,338
22.11.2014 00:00:00; 0,331
23.11.2014 00:00:00; 0,320
24.11.2014 00:00:00; 0,310
25.11.2014 00:00:00; 0,299
26.11.2014 00:00:00; 0,289
27.11.2014 00:00:00; 0,280
28.11.2014 00:00:00; 0,272
29.11.2014 00:00:00; 0,264
30.11.2014 00:00:00; 0,256
01.12.2014 00:00:00; 0,260
02.12.2014 00:00:00; 0,256
03.12.2014 00:00:00; 0,250
04.12.2014 00:00:00; 0,246
05.12.2014 00:00:00; 0,241
06.12.2014 00:00:00; 0,243
07.12.2014 00:00:00; 0,273
08.12.2014 00:00:00; 0,271
09.12.2014 00:00:00; 0,245
10.12.2014 00:00:00; 0,214
11.12.2014 00:00:00; 0,208
12.12.2014 00:00:00; 0,217
13.12.2014 00:00:00; 0,217
14.12.2014 00:00:00; 0,221
15.12.2014 00:00:00; 0,221
16.12.2014 00:00:00; 0,228
17.12.2014 00:00:00; 0,238
18.12.2014 00:00:00; 0,276
19.12.2014 00:00:00; 0,765
20.12.2014 00:00:00; 0,954
21.12.2014 00:00:00; 0,851
22.12.2014 00:00:00; 0,665
23.12.2014 00:00:00; 0,509
24.12.2014 00:00:00; 0,438
25.12.2014 00:00:00; 0,406
