Messstelle:                ;Lochau
23.05.2010 00:00:00; 0,079
24.05.2010 00:00:00; 0,061
25.05.2010 00:00:00; 0,043
26.05.2010 00:00:00; 0,036
27.05.2010 00:00:00; 0,168
28.05.2010 00:00:00; 0,067
29.05.2010 00:00:00; 0,054
30.05.2010 00:00:00; 0,655
31.05.2010 00:00:00; 0,433
01.06.2010 00:00:00; 0,319
02.06.2010 00:00:00; 0,539
03.06.2010 00:00:00;  2,38
04.06.2010 00:00:00; 0,520
05.06.2010 00:00:00; 0,204
06.06.2010 00:00:00; 0,154
07.06.2010 00:00:00; 0,215
08.06.2010 00:00:00; 0,106
09.06.2010 00:00:00; 0,077
10.06.2010 00:00:00; 0,059
11.06.2010 00:00:00; 0,051
12.06.2010 00:00:00; 0,053
13.06.2010 00:00:00; 0,075
14.06.2010 00:00:00; 0,201
15.06.2010 00:00:00; 0,069
16.06.2010 00:00:00; 0,054
17.06.2010 00:00:00; 0,559
18.06.2010 00:00:00;  5,34
19.06.2010 00:00:00;  3,13
20.06.2010 00:00:00; 0,999
21.06.2010 00:00:00; 0,637
22.06.2010 00:00:00; 0,406
23.06.2010 00:00:00; 0,273
24.06.2010 00:00:00; 0,206
25.06.2010 00:00:00; 0,168
26.06.2010 00:00:00; 0,151
27.06.2010 00:00:00; 0,136
28.06.2010 00:00:00; 0,120
29.06.2010 00:00:00; 0,112
30.06.2010 00:00:00; 0,105
01.07.2010 00:00:00; 0,094
02.07.2010 00:00:00; 0,070
03.07.2010 00:00:00; 0,074
04.07.2010 00:00:00; 0,073
05.07.2010 00:00:00; 0,090
06.07.2010 00:00:00; 0,074
07.07.2010 00:00:00; 0,049
08.07.2010 00:00:00; 0,037
09.07.2010 00:00:00; 0,031
10.07.2010 00:00:00; 0,028
11.07.2010 00:00:00; 0,031
12.07.2010 00:00:00; 0,032
13.07.2010 00:00:00; 0,047
14.07.2010 00:00:00; 0,027
15.07.2010 00:00:00; 0,031
16.07.2010 00:00:00; 0,020
17.07.2010 00:00:00; 0,233
18.07.2010 00:00:00; 0,149
19.07.2010 00:00:00; 0,043
20.07.2010 00:00:00; 0,030
21.07.2010 00:00:00; 0,024
22.07.2010 00:00:00; 0,046
23.07.2010 00:00:00; 0,782
24.07.2010 00:00:00;  1,33
25.07.2010 00:00:00; 0,389
26.07.2010 00:00:00; 0,183
27.07.2010 00:00:00;  5,98
28.07.2010 00:00:00; 0,506
29.07.2010 00:00:00;  1,52
30.07.2010 00:00:00;  1,88
31.07.2010 00:00:00; 0,422
01.08.2010 00:00:00; 0,294
02.08.2010 00:00:00; 0,494
03.08.2010 00:00:00;  1,02
04.08.2010 00:00:00; 0,441
05.08.2010 00:00:00;  3,79
06.08.2010 00:00:00;  2,59
07.08.2010 00:00:00; 0,618
08.08.2010 00:00:00; 0,378
09.08.2010 00:00:00; 0,265
10.08.2010 00:00:00; 0,185
11.08.2010 00:00:00; 0,141
12.08.2010 00:00:00; 0,144
13.08.2010 00:00:00; 0,129
14.08.2010 00:00:00; 0,117
15.08.2010 00:00:00; 0,140
16.08.2010 00:00:00; 0,209
17.08.2010 00:00:00; 0,751
18.08.2010 00:00:00; 0,262
19.08.2010 00:00:00; 0,198
20.08.2010 00:00:00; 0,130
21.08.2010 00:00:00; 0,105
22.08.2010 00:00:00; 0,098
23.08.2010 00:00:00; 0,074
24.08.2010 00:00:00; 0,116
25.08.2010 00:00:00; 0,068
26.08.2010 00:00:00; 0,049
27.08.2010 00:00:00; 0,101
28.08.2010 00:00:00;  1,09
29.08.2010 00:00:00; 0,598
30.08.2010 00:00:00; 0,651
31.08.2010 00:00:00; 0,550
01.09.2010 00:00:00; 0,295
02.09.2010 00:00:00; 0,187
03.09.2010 00:00:00; 0,138
04.09.2010 00:00:00; 0,113
05.09.2010 00:00:00; 0,096
06.09.2010 00:00:00; 0,079
07.09.2010 00:00:00; 0,073
08.09.2010 00:00:00; 0,152
09.09.2010 00:00:00; 0,134
10.09.2010 00:00:00; 0,075
11.09.2010 00:00:00; 0,061
12.09.2010 00:00:00; 0,060
13.09.2010 00:00:00; 0,192
14.09.2010 00:00:00; 0,094
15.09.2010 00:00:00; 0,066
16.09.2010 00:00:00; 0,069
17.09.2010 00:00:00; 0,080
18.09.2010 00:00:00; 0,070
19.09.2010 00:00:00; 0,066
20.09.2010 00:00:00; 0,056
21.09.2010 00:00:00; 0,046
22.09.2010 00:00:00; 0,043
23.09.2010 00:00:00; 0,036
24.09.2010 00:00:00; 0,052
25.09.2010 00:00:00;  1,66
26.09.2010 00:00:00; 0,942
27.09.2010 00:00:00; 0,491
28.09.2010 00:00:00; 0,226
29.09.2010 00:00:00; 0,142
30.09.2010 00:00:00; 0,105
01.10.2010 00:00:00; 0,151
02.10.2010 00:00:00; 0,099
03.10.2010 00:00:00; 0,079
04.10.2010 00:00:00; 0,061
05.10.2010 00:00:00; 0,119
06.10.2010 00:00:00; 0,082
07.10.2010 00:00:00; 0,059
08.10.2010 00:00:00; 0,049
09.10.2010 00:00:00; 0,045
10.10.2010 00:00:00; 0,047
11.10.2010 00:00:00; 0,040
12.10.2010 00:00:00; 0,040
13.10.2010 00:00:00; 0,043
14.10.2010 00:00:00; 0,040
15.10.2010 00:00:00; 0,037
16.10.2010 00:00:00; 0,077
17.10.2010 00:00:00; 0,138
18.10.2010 00:00:00; 0,102
19.10.2010 00:00:00; 0,082
20.10.2010 00:00:00; 0,721
21.10.2010 00:00:00; 0,356
22.10.2010 00:00:00; 0,176
23.10.2010 00:00:00; 0,157
24.10.2010 00:00:00; 0,266
25.10.2010 00:00:00; 0,706
26.10.2010 00:00:00; 0,354
27.10.2010 00:00:00; 0,208
28.10.2010 00:00:00; 0,160
29.10.2010 00:00:00; 0,134
30.10.2010 00:00:00; 0,117
31.10.2010 00:00:00; 0,111
01.11.2010 00:00:00; 0,102
02.11.2010 00:00:00; 0,094
03.11.2010 00:00:00; 0,091
04.11.2010 00:00:00; 0,090
05.11.2010 00:00:00; 0,089
06.11.2010 00:00:00; 0,093
07.11.2010 00:00:00; 0,185
08.11.2010 00:00:00; 0,225
09.11.2010 00:00:00; 0,142
10.11.2010 00:00:00; 0,136
11.11.2010 00:00:00; 0,232
12.11.2010 00:00:00;  1,10
13.11.2010 00:00:00; 0,496
14.11.2010 00:00:00; 0,209
15.11.2010 00:00:00; 0,175
16.11.2010 00:00:00;  1,11
17.11.2010 00:00:00; 0,450
18.11.2010 00:00:00; 0,308
19.11.2010 00:00:00; 0,281
20.11.2010 00:00:00; 0,201
21.11.2010 00:00:00; 0,151
22.11.2010 00:00:00; 0,248
23.11.2010 00:00:00; 0,501
24.11.2010 00:00:00; 0,289
25.11.2010 00:00:00; 0,214
26.11.2010 00:00:00; 0,189
27.11.2010 00:00:00; 0,164
28.11.2010 00:00:00; 0,150
29.11.2010 00:00:00; 0,148
30.11.2010 00:00:00; 0,153
01.12.2010 00:00:00; 0,154
02.12.2010 00:00:00; 0,145
03.12.2010 00:00:00; 0,138
04.12.2010 00:00:00; 0,133
05.12.2010 00:00:00; 0,128
06.12.2010 00:00:00; 0,763
07.12.2010 00:00:00;  2,05
08.12.2010 00:00:00;  1,31
09.12.2010 00:00:00;  1,20
10.12.2010 00:00:00; 0,461
11.12.2010 00:00:00; 0,348
12.12.2010 00:00:00; 0,314
13.12.2010 00:00:00; 0,241
14.12.2010 00:00:00; 0,206
15.12.2010 00:00:00; 0,157
16.12.2010 00:00:00; 0,144
17.12.2010 00:00:00; 0,130
18.12.2010 00:00:00; 0,114
19.12.2010 00:00:00; 0,118
20.12.2010 00:00:00; 0,167
21.12.2010 00:00:00; 0,268
22.12.2010 00:00:00; 0,376
23.12.2010 00:00:00; 0,729
24.12.2010 00:00:00; 0,543
25.12.2010 00:00:00; 0,309
26.12.2010 00:00:00; 0,223
27.12.2010 00:00:00; 0,191
28.12.2010 00:00:00; 0,186
29.12.2010 00:00:00; 0,184
30.12.2010 00:00:00; 0,217
31.12.2010 00:00:00; 0,186
01.01.2011 00:00:00; 0,166
02.01.2011 00:00:00; 0,146
03.01.2011 00:00:00; 0,164
04.01.2011 00:00:00; 0,207
05.01.2011 00:00:00; 0,212
06.01.2011 00:00:00; 0,265
07.01.2011 00:00:00; 0,704
08.01.2011 00:00:00; 0,788
09.01.2011 00:00:00; 0,603
10.01.2011 00:00:00; 0,806
11.01.2011 00:00:00; 0,403
12.01.2011 00:00:00; 0,494
13.01.2011 00:00:00;  2,78
14.01.2011 00:00:00;  1,63
15.01.2011 00:00:00; 0,746
16.01.2011 00:00:00; 0,448
17.01.2011 00:00:00; 0,319
18.01.2011 00:00:00; 0,254
19.01.2011 00:00:00; 0,240
20.01.2011 00:00:00; 0,200
21.01.2011 00:00:00; 0,165
22.01.2011 00:00:00; 0,151
23.01.2011 00:00:00; 0,187
24.01.2011 00:00:00; 0,149
25.01.2011 00:00:00; 0,132
26.01.2011 00:00:00; 0,109
27.01.2011 00:00:00; 0,098
28.01.2011 00:00:00; 0,091
29.01.2011 00:00:00; 0,085
30.01.2011 00:00:00; 0,077
31.01.2011 00:00:00; 0,072
01.02.2011 00:00:00; 0,068
02.02.2011 00:00:00; 0,064
03.02.2011 00:00:00; 0,117
04.02.2011 00:00:00; 0,069
05.02.2011 00:00:00; 0,083
06.02.2011 00:00:00; 0,091
07.02.2011 00:00:00; 0,096
08.02.2011 00:00:00; 0,090
09.02.2011 00:00:00; 0,079
10.02.2011 00:00:00; 0,068
11.02.2011 00:00:00; 0,080
12.02.2011 00:00:00; 0,098
13.02.2011 00:00:00; 0,092
14.02.2011 00:00:00; 0,083
15.02.2011 00:00:00; 0,077
16.02.2011 00:00:00; 0,076
17.02.2011 00:00:00; 0,073
18.02.2011 00:00:00; 0,068
19.02.2011 00:00:00; 0,066
20.02.2011 00:00:00; 0,074
21.02.2011 00:00:00; 0,076
22.02.2011 00:00:00; 0,064
23.02.2011 00:00:00; 0,068
24.02.2011 00:00:00; 0,069
25.02.2011 00:00:00; 0,094
26.02.2011 00:00:00; 0,088
27.02.2011 00:00:00; 0,466
28.02.2011 00:00:00; 0,332
01.03.2011 00:00:00; 0,192
02.03.2011 00:00:00; 0,127
03.03.2011 00:00:00; 0,094
04.03.2011 00:00:00; 0,080
05.03.2011 00:00:00; 0,072
06.03.2011 00:00:00; 0,067
07.03.2011 00:00:00; 0,063
08.03.2011 00:00:00; 0,067
09.03.2011 00:00:00; 0,065
10.03.2011 00:00:00; 0,086
11.03.2011 00:00:00; 0,099
12.03.2011 00:00:00; 0,091
13.03.2011 00:00:00; 0,092
14.03.2011 00:00:00; 0,098
15.03.2011 00:00:00; 0,091
16.03.2011 00:00:00; 0,086
17.03.2011 00:00:00;  1,79
18.03.2011 00:00:00;  2,57
19.03.2011 00:00:00; 0,650
20.03.2011 00:00:00; 0,377
21.03.2011 00:00:00; 0,234
22.03.2011 00:00:00; 0,171
23.03.2011 00:00:00; 0,137
24.03.2011 00:00:00; 0,121
25.03.2011 00:00:00; 0,108
26.03.2011 00:00:00; 0,101
27.03.2011 00:00:00; 0,095
28.03.2011 00:00:00; 0,113
29.03.2011 00:00:00; 0,087
30.03.2011 00:00:00; 0,079
31.03.2011 00:00:00; 0,086
01.04.2011 00:00:00; 0,085
02.04.2011 00:00:00; 0,070
03.04.2011 00:00:00; 0,065
04.04.2011 00:00:00; 0,291
05.04.2011 00:00:00; 0,152
06.04.2011 00:00:00; 0,083
07.04.2011 00:00:00; 0,061
08.04.2011 00:00:00; 0,052
09.04.2011 00:00:00; 0,047
10.04.2011 00:00:00; 0,046
11.04.2011 00:00:00; 0,044
12.04.2011 00:00:00; 0,045
13.04.2011 00:00:00; 0,043
14.04.2011 00:00:00; 0,045
15.04.2011 00:00:00; 0,045
16.04.2011 00:00:00; 0,045
17.04.2011 00:00:00; 0,041
18.04.2011 00:00:00; 0,043
19.04.2011 00:00:00; 0,029
20.04.2011 00:00:00; 0,027
21.04.2011 00:00:00; 0,028
22.04.2011 00:00:00; 0,027
23.04.2011 00:00:00; 0,022
24.04.2011 00:00:00; 0,026
25.04.2011 00:00:00; 0,026
26.04.2011 00:00:00; 0,020
27.04.2011 00:00:00; 0,044
28.04.2011 00:00:00; 0,025
29.04.2011 00:00:00; 0,024
30.04.2011 00:00:00; 0,038
01.05.2011 00:00:00; 0,037
02.05.2011 00:00:00; 0,028
03.05.2011 00:00:00; 0,032
04.05.2011 00:00:00; 0,025
05.05.2011 00:00:00; 0,020
06.05.2011 00:00:00; 0,016
07.05.2011 00:00:00; 0,011
08.05.2011 00:00:00; 0,011
09.05.2011 00:00:00; 0,010
10.05.2011 00:00:00; 0,009
11.05.2011 00:00:00; 0,008
12.05.2011 00:00:00; 0,019
13.05.2011 00:00:00; 0,017
14.05.2011 00:00:00; 0,135
15.05.2011 00:00:00; 0,931
16.05.2011 00:00:00; 0,337
17.05.2011 00:00:00; 0,126
18.05.2011 00:00:00; 0,069
19.05.2011 00:00:00; 0,073
20.05.2011 00:00:00; 0,103
21.05.2011 00:00:00; 0,074
22.05.2011 00:00:00; 0,065
23.05.2011 00:00:00; 0,045
24.05.2011 00:00:00; 0,033
25.05.2011 00:00:00; 0,025
26.05.2011 00:00:00; 0,039
27.05.2011 00:00:00; 0,278
28.05.2011 00:00:00; 0,196
29.05.2011 00:00:00; 0,081
30.05.2011 00:00:00; 0,050
31.05.2011 00:00:00; 0,484
01.06.2011 00:00:00;  1,49
02.06.2011 00:00:00; 0,313
03.06.2011 00:00:00; 0,149
04.06.2011 00:00:00; 0,084
05.06.2011 00:00:00; 0,061
06.06.2011 00:00:00; 0,070
07.06.2011 00:00:00; 0,062
08.06.2011 00:00:00; 0,104
09.06.2011 00:00:00;  1,92
10.06.2011 00:00:00; 0,614
11.06.2011 00:00:00; 0,256
12.06.2011 00:00:00; 0,139
13.06.2011 00:00:00; 0,109
14.06.2011 00:00:00; 0,074
15.06.2011 00:00:00; 0,056
16.06.2011 00:00:00; 0,101
17.06.2011 00:00:00; 0,150
18.06.2011 00:00:00;  1,78
19.06.2011 00:00:00; 0,590
20.06.2011 00:00:00; 0,197
21.06.2011 00:00:00; 0,098
22.06.2011 00:00:00; 0,670
23.06.2011 00:00:00;  1,02
24.06.2011 00:00:00; 0,413
25.06.2011 00:00:00; 0,194
26.06.2011 00:00:00; 0,119
27.06.2011 00:00:00; 0,079
28.06.2011 00:00:00; 0,058
29.06.2011 00:00:00; 0,044
30.06.2011 00:00:00;  3,04
01.07.2011 00:00:00; 0,457
02.07.2011 00:00:00; 0,223
03.07.2011 00:00:00; 0,150
04.07.2011 00:00:00; 0,106
05.07.2011 00:00:00; 0,075
06.07.2011 00:00:00; 0,057
07.07.2011 00:00:00; 0,039
08.07.2011 00:00:00; 0,287
09.07.2011 00:00:00; 0,094
10.07.2011 00:00:00; 0,216
11.07.2011 00:00:00; 0,173
12.07.2011 00:00:00; 0,105
13.07.2011 00:00:00; 0,987
14.07.2011 00:00:00;  1,58
15.07.2011 00:00:00; 0,396
16.07.2011 00:00:00; 0,202
17.07.2011 00:00:00; 0,244
18.07.2011 00:00:00; 0,203
19.07.2011 00:00:00;  1,01
20.07.2011 00:00:00;  1,86
21.07.2011 00:00:00; 0,768
22.07.2011 00:00:00; 0,808
23.07.2011 00:00:00; 0,892
24.07.2011 00:00:00;  1,34
25.07.2011 00:00:00; 0,533
26.07.2011 00:00:00; 0,297
27.07.2011 00:00:00; 0,238
28.07.2011 00:00:00; 0,364
29.07.2011 00:00:00; 0,348
30.07.2011 00:00:00; 0,198
31.07.2011 00:00:00; 0,159
01.08.2011 00:00:00; 0,136
02.08.2011 00:00:00; 0,121
03.08.2011 00:00:00; 0,180
04.08.2011 00:00:00; 0,283
05.08.2011 00:00:00; 0,259
06.08.2011 00:00:00; 0,370
07.08.2011 00:00:00;  2,25
08.08.2011 00:00:00; 0,602
09.08.2011 00:00:00; 0,375
10.08.2011 00:00:00; 0,367
11.08.2011 00:00:00; 0,213
12.08.2011 00:00:00; 0,159
13.08.2011 00:00:00; 0,144
14.08.2011 00:00:00; 0,125
15.08.2011 00:00:00; 0,236
16.08.2011 00:00:00; 0,132
17.08.2011 00:00:00; 0,108
18.08.2011 00:00:00; 0,100
19.08.2011 00:00:00; 0,135
20.08.2011 00:00:00; 0,088
21.08.2011 00:00:00; 0,079
22.08.2011 00:00:00; 0,071
23.08.2011 00:00:00; 0,063
24.08.2011 00:00:00; 0,060
25.08.2011 00:00:00; 0,060
26.08.2011 00:00:00; 0,055
27.08.2011 00:00:00; 0,275
28.08.2011 00:00:00; 0,101
29.08.2011 00:00:00; 0,071
30.08.2011 00:00:00; 0,056
31.08.2011 00:00:00; 0,051
01.09.2011 00:00:00; 0,078
02.09.2011 00:00:00; 0,055
03.09.2011 00:00:00; 0,050
04.09.2011 00:00:00;  1,47
05.09.2011 00:00:00;  2,18
06.09.2011 00:00:00; 0,426
07.09.2011 00:00:00; 0,164
08.09.2011 00:00:00; 0,093
09.09.2011 00:00:00; 0,067
10.09.2011 00:00:00; 0,051
11.09.2011 00:00:00; 0,046
12.09.2011 00:00:00; 0,095
13.09.2011 00:00:00; 0,036
14.09.2011 00:00:00; 0,218
15.09.2011 00:00:00; 0,086
16.09.2011 00:00:00; 0,060
17.09.2011 00:00:00; 0,173
18.09.2011 00:00:00;  1,04
19.09.2011 00:00:00; 0,368
20.09.2011 00:00:00; 0,194
21.09.2011 00:00:00; 0,115
22.09.2011 00:00:00; 0,084
23.09.2011 00:00:00; 0,066
24.09.2011 00:00:00; 0,057
25.09.2011 00:00:00; 0,053
26.09.2011 00:00:00; 0,044
27.09.2011 00:00:00; 0,039
28.09.2011 00:00:00; 0,036
29.09.2011 00:00:00; 0,033
30.09.2011 00:00:00; 0,028
01.10.2011 00:00:00; 0,023
02.10.2011 00:00:00; 0,024
03.10.2011 00:00:00; 0,019
04.10.2011 00:00:00; 0,015
05.10.2011 00:00:00; 0,015
06.10.2011 00:00:00; 0,017
07.10.2011 00:00:00; 0,213
08.10.2011 00:00:00; 0,291
09.10.2011 00:00:00; 0,519
10.10.2011 00:00:00;  1,05
11.10.2011 00:00:00; 0,286
12.10.2011 00:00:00; 0,132
13.10.2011 00:00:00; 0,515
14.10.2011 00:00:00; 0,233
15.10.2011 00:00:00; 0,124
16.10.2011 00:00:00; 0,094
17.10.2011 00:00:00; 0,075
18.10.2011 00:00:00; 0,060
19.10.2011 00:00:00; 0,098
20.10.2011 00:00:00; 0,160
21.10.2011 00:00:00; 0,100
22.10.2011 00:00:00; 0,072
23.10.2011 00:00:00; 0,061
24.10.2011 00:00:00; 0,054
25.10.2011 00:00:00; 0,048
26.10.2011 00:00:00; 0,046
27.10.2011 00:00:00; 0,041
28.10.2011 00:00:00; 0,036
29.10.2011 00:00:00; 0,034
30.10.2011 00:00:00; 0,033
31.10.2011 00:00:00; 0,033
01.11.2011 00:00:00; 0,038
02.11.2011 00:00:00; 0,030
03.11.2011 00:00:00; 0,027
04.11.2011 00:00:00; 0,035
05.11.2011 00:00:00; 0,040
06.11.2011 00:00:00; 0,040
07.11.2011 00:00:00; 0,040
08.11.2011 00:00:00; 0,033
09.11.2011 00:00:00; 0,032
10.11.2011 00:00:00; 0,029
11.11.2011 00:00:00; 0,028
12.11.2011 00:00:00; 0,027
13.11.2011 00:00:00; 0,035
14.11.2011 00:00:00; 0,031
15.11.2011 00:00:00; 0,023
16.11.2011 00:00:00; 0,022
17.11.2011 00:00:00; 0,029
18.11.2011 00:00:00; 0,021
19.11.2011 00:00:00; 0,020
20.11.2011 00:00:00; 0,018
21.11.2011 00:00:00; 0,018
22.11.2011 00:00:00; 0,016
23.11.2011 00:00:00; 0,015
24.11.2011 00:00:00; 0,015
25.11.2011 00:00:00; 0,016
26.11.2011 00:00:00; 0,015
27.11.2011 00:00:00; 0,015
28.11.2011 00:00:00; 0,015
29.11.2011 00:00:00; 0,012
30.11.2011 00:00:00; 0,012
01.12.2011 00:00:00; 0,014
02.12.2011 00:00:00; 0,016
03.12.2011 00:00:00; 0,059
04.12.2011 00:00:00; 0,035
05.12.2011 00:00:00; 0,105
06.12.2011 00:00:00; 0,048
07.12.2011 00:00:00; 0,106
08.12.2011 00:00:00; 0,094
09.12.2011 00:00:00; 0,043
10.12.2011 00:00:00; 0,247
11.12.2011 00:00:00; 0,197
12.12.2011 00:00:00; 0,098
13.12.2011 00:00:00; 0,079
14.12.2011 00:00:00; 0,058
15.12.2011 00:00:00; 0,046
16.12.2011 00:00:00; 0,100
17.12.2011 00:00:00; 0,113
18.12.2011 00:00:00; 0,084
19.12.2011 00:00:00; 0,075
20.12.2011 00:00:00; 0,059
21.12.2011 00:00:00; 0,080
22.12.2011 00:00:00;  1,27
23.12.2011 00:00:00;  2,56
24.12.2011 00:00:00; 0,889
25.12.2011 00:00:00; 0,426
26.12.2011 00:00:00; 0,256
27.12.2011 00:00:00; 0,188
28.12.2011 00:00:00; 0,154
29.12.2011 00:00:00; 0,161
30.12.2011 00:00:00; 0,149
31.12.2011 00:00:00;  1,11
01.01.2012 00:00:00;  2,57
02.01.2012 00:00:00;  1,01
03.01.2012 00:00:00; 0,593
04.01.2012 00:00:00; 0,577
05.01.2012 00:00:00; 0,410
06.01.2012 00:00:00; 0,324
07.01.2012 00:00:00; 0,257
08.01.2012 00:00:00; 0,433
09.01.2012 00:00:00; 0,346
10.01.2012 00:00:00; 0,392
11.01.2012 00:00:00; 0,299
12.01.2012 00:00:00; 0,200
13.01.2012 00:00:00; 0,182
14.01.2012 00:00:00; 0,144
15.01.2012 00:00:00; 0,123
16.01.2012 00:00:00; 0,102
17.01.2012 00:00:00; 0,095
18.01.2012 00:00:00; 0,091
19.01.2012 00:00:00; 0,108
20.01.2012 00:00:00; 0,296
21.01.2012 00:00:00; 0,455
22.01.2012 00:00:00;  1,07
23.01.2012 00:00:00; 0,497
24.01.2012 00:00:00; 0,374
25.01.2012 00:00:00; 0,195
26.01.2012 00:00:00; 0,146
27.01.2012 00:00:00; 0,142
28.01.2012 00:00:00; 0,163
29.01.2012 00:00:00; 0,112
30.01.2012 00:00:00; 0,084
31.01.2012 00:00:00; 0,069
01.02.2012 00:00:00; 0,072
02.02.2012 00:00:00; 0,116
03.02.2012 00:00:00; 0,073
04.02.2012 00:00:00; 0,074
05.02.2012 00:00:00; 0,072
06.02.2012 00:00:00; 0,059
07.02.2012 00:00:00; 0,060
08.02.2012 00:00:00; 0,065
09.02.2012 00:00:00; 0,065
10.02.2012 00:00:00; 0,062
11.02.2012 00:00:00; 0,062
12.02.2012 00:00:00; 0,059
13.02.2012 00:00:00; 0,064
14.02.2012 00:00:00; 0,057
15.02.2012 00:00:00; 0,066
16.02.2012 00:00:00; 0,075
17.02.2012 00:00:00; 0,070
18.02.2012 00:00:00; 0,103
19.02.2012 00:00:00; 0,485
20.02.2012 00:00:00; 0,209
21.02.2012 00:00:00; 0,145
22.02.2012 00:00:00; 0,151
23.02.2012 00:00:00; 0,190
24.02.2012 00:00:00; 0,337
25.02.2012 00:00:00; 0,363
26.02.2012 00:00:00; 0,584
27.02.2012 00:00:00; 0,357
28.02.2012 00:00:00; 0,276
29.02.2012 00:00:00; 0,317
01.03.2012 00:00:00; 0,363
02.03.2012 00:00:00; 0,359
03.03.2012 00:00:00; 0,294
04.03.2012 00:00:00; 0,235
05.03.2012 00:00:00; 0,200
06.03.2012 00:00:00; 0,116
07.03.2012 00:00:00; 0,079
08.03.2012 00:00:00; 0,080
09.03.2012 00:00:00; 0,081
10.03.2012 00:00:00; 0,085
11.03.2012 00:00:00; 0,084
12.03.2012 00:00:00; 0,097
13.03.2012 00:00:00; 0,110
14.03.2012 00:00:00; 0,096
15.03.2012 00:00:00; 0,084
16.03.2012 00:00:00; 0,086
17.03.2012 00:00:00; 0,090
18.03.2012 00:00:00; 0,104
19.03.2012 00:00:00; 0,250
20.03.2012 00:00:00; 0,145
21.03.2012 00:00:00; 0,098
22.03.2012 00:00:00; 0,086
23.03.2012 00:00:00; 0,076
24.03.2012 00:00:00; 0,067
25.03.2012 00:00:00; 0,063
26.03.2012 00:00:00; 0,063
27.03.2012 00:00:00; 0,061
28.03.2012 00:00:00; 0,062
29.03.2012 00:00:00; 0,061
30.03.2012 00:00:00; 0,062
31.03.2012 00:00:00; 0,050
01.04.2012 00:00:00; 0,041
02.04.2012 00:00:00; 0,043
03.04.2012 00:00:00; 0,046
04.04.2012 00:00:00; 0,039
05.04.2012 00:00:00; 0,041
06.04.2012 00:00:00; 0,040
07.04.2012 00:00:00; 0,103
08.04.2012 00:00:00; 0,112
09.04.2012 00:00:00; 0,083
10.04.2012 00:00:00; 0,098
11.04.2012 00:00:00; 0,181
12.04.2012 00:00:00; 0,120
13.04.2012 00:00:00; 0,125
14.04.2012 00:00:00; 0,084
15.04.2012 00:00:00; 0,060
16.04.2012 00:00:00; 0,114
17.04.2012 00:00:00; 0,092
18.04.2012 00:00:00; 0,079
19.04.2012 00:00:00; 0,067
20.04.2012 00:00:00; 0,105
21.04.2012 00:00:00; 0,067
22.04.2012 00:00:00; 0,059
23.04.2012 00:00:00; 0,052
24.04.2012 00:00:00; 0,195
25.04.2012 00:00:00; 0,134
26.04.2012 00:00:00; 0,081
27.04.2012 00:00:00; 0,058
28.04.2012 00:00:00; 0,046
29.04.2012 00:00:00; 0,034
30.04.2012 00:00:00; 0,028
01.05.2012 00:00:00; 0,023
02.05.2012 00:00:00; 0,021
03.05.2012 00:00:00; 0,020
04.05.2012 00:00:00; 0,020
05.05.2012 00:00:00; 0,031
06.05.2012 00:00:00; 0,070
07.05.2012 00:00:00; 0,041
08.05.2012 00:00:00; 0,028
09.05.2012 00:00:00; 0,025
10.05.2012 00:00:00; 0,021
11.05.2012 00:00:00; 0,018
12.05.2012 00:00:00; 0,244
13.05.2012 00:00:00; 0,098
14.05.2012 00:00:00; 0,045
15.05.2012 00:00:00; 0,035
16.05.2012 00:00:00; 0,150
17.05.2012 00:00:00; 0,142
18.05.2012 00:00:00; 0,066
19.05.2012 00:00:00; 0,048
20.05.2012 00:00:00; 0,036
21.05.2012 00:00:00; 0,033
22.05.2012 00:00:00; 0,028
23.05.2012 00:00:00; 0,032
24.05.2012 00:00:00; 0,209
25.05.2012 00:00:00; 0,109
26.05.2012 00:00:00; 0,047
27.05.2012 00:00:00; 0,034
28.05.2012 00:00:00; 0,029
29.05.2012 00:00:00; 0,031
30.05.2012 00:00:00; 0,022
31.05.2012 00:00:00; 0,019
01.06.2012 00:00:00; 0,038
02.06.2012 00:00:00; 0,021
03.06.2012 00:00:00; 0,698
04.06.2012 00:00:00;  1,52
05.06.2012 00:00:00; 0,440
06.06.2012 00:00:00; 0,193
07.06.2012 00:00:00; 0,210
08.06.2012 00:00:00;  1,44
09.06.2012 00:00:00; 0,749
10.06.2012 00:00:00; 0,777
11.06.2012 00:00:00; 0,365
12.06.2012 00:00:00;  2,02
13.06.2012 00:00:00;  1,37
14.06.2012 00:00:00; 0,392
15.06.2012 00:00:00; 0,187
16.06.2012 00:00:00; 0,109
17.06.2012 00:00:00; 0,070
18.06.2012 00:00:00; 0,068
19.06.2012 00:00:00; 0,060
20.06.2012 00:00:00; 0,055
21.06.2012 00:00:00; 0,056
22.06.2012 00:00:00; 0,053
23.06.2012 00:00:00; 0,041
24.06.2012 00:00:00; 0,035
25.06.2012 00:00:00;  1,13
26.06.2012 00:00:00; 0,274
27.06.2012 00:00:00; 0,121
28.06.2012 00:00:00; 0,073
29.06.2012 00:00:00; 0,146
30.06.2012 00:00:00; 0,073
01.07.2012 00:00:00; 0,050
02.07.2012 00:00:00; 0,045
03.07.2012 00:00:00; 0,042
04.07.2012 00:00:00; 0,053
05.07.2012 00:00:00; 0,058
06.07.2012 00:00:00; 0,043
07.07.2012 00:00:00; 0,076
