Messstelle:                ;Mitterbach (Brücke)
06.06.2018 00:00:00;    69
07.06.2018 00:00:00;    75
08.06.2018 00:00:00;    75
09.06.2018 00:00:00;    71
10.06.2018 00:00:00;    70
11.06.2018 00:00:00;    68
12.06.2018 00:00:00;    69
13.06.2018 00:00:00;    75
14.06.2018 00:00:00;    96
15.06.2018 00:00:00;    87
16.06.2018 00:00:00;    78
17.06.2018 00:00:00;    70
18.06.2018 00:00:00;    68
19.06.2018 00:00:00;    68
20.06.2018 00:00:00;    68
21.06.2018 00:00:00;    68
22.06.2018 00:00:00;    70
23.06.2018 00:00:00;    70
24.06.2018 00:00:00;    70
25.06.2018 00:00:00;    72
26.06.2018 00:00:00;    73
27.06.2018 00:00:00;    73
28.06.2018 00:00:00;    89
29.06.2018 00:00:00;    93
30.06.2018 00:00:00;    94
01.07.2018 00:00:00;    84
02.07.2018 00:00:00;    74
03.07.2018 00:00:00;    72
04.07.2018 00:00:00;    71
05.07.2018 00:00:00;    71
06.07.2018 00:00:00;    73
07.07.2018 00:00:00;    73
08.07.2018 00:00:00;    71
09.07.2018 00:00:00;    70
10.07.2018 00:00:00;    70
11.07.2018 00:00:00;    72
12.07.2018 00:00:00;    71
13.07.2018 00:00:00;    70
14.07.2018 00:00:00;    69
15.07.2018 00:00:00;    68
16.07.2018 00:00:00;    68
17.07.2018 00:00:00;    68
18.07.2018 00:00:00;    67
19.07.2018 00:00:00;    67
20.07.2018 00:00:00;    66
21.07.2018 00:00:00;    67
22.07.2018 00:00:00;    68
23.07.2018 00:00:00;    70
24.07.2018 00:00:00;    68
25.07.2018 00:00:00;    67
26.07.2018 00:00:00;    67
27.07.2018 00:00:00;    67
28.07.2018 00:00:00;    66
29.07.2018 00:00:00;    66
30.07.2018 00:00:00;    66
31.07.2018 00:00:00;    65
01.08.2018 00:00:00;    65
02.08.2018 00:00:00;    65
03.08.2018 00:00:00;    65
04.08.2018 00:00:00;    65
05.08.2018 00:00:00;    65
06.08.2018 00:00:00;    65
07.08.2018 00:00:00;    72
08.08.2018 00:00:00;    71
09.08.2018 00:00:00;    68
10.08.2018 00:00:00;    69
11.08.2018 00:00:00;    71
12.08.2018 00:00:00;    69
13.08.2018 00:00:00;    68
14.08.2018 00:00:00;    67
15.08.2018 00:00:00;    67
16.08.2018 00:00:00;    66
17.08.2018 00:00:00;    66
18.08.2018 00:00:00;    66
19.08.2018 00:00:00;    66
20.08.2018 00:00:00;    66
21.08.2018 00:00:00;    65
22.08.2018 00:00:00;    65
23.08.2018 00:00:00;    65
24.08.2018 00:00:00;    66
25.08.2018 00:00:00;    67
26.08.2018 00:00:00;    72
27.08.2018 00:00:00;    71
28.08.2018 00:00:00;    69
29.08.2018 00:00:00;    67
30.08.2018 00:00:00;    67
31.08.2018 00:00:00;    68
01.09.2018 00:00:00;    76
02.09.2018 00:00:00;    78
03.09.2018 00:00:00;    75
04.09.2018 00:00:00;    76
05.09.2018 00:00:00;    75
06.09.2018 00:00:00;    73
07.09.2018 00:00:00;    70
08.09.2018 00:00:00;    69
09.09.2018 00:00:00;    68
10.09.2018 00:00:00;    67
11.09.2018 00:00:00;    67
12.09.2018 00:00:00;    66
13.09.2018 00:00:00;    66
14.09.2018 00:00:00;    66
15.09.2018 00:00:00;    66
16.09.2018 00:00:00;    65
17.09.2018 00:00:00;    65
18.09.2018 00:00:00;    65
19.09.2018 00:00:00;    65
20.09.2018 00:00:00;    65
21.09.2018 00:00:00;    65
22.09.2018 00:00:00;    65
23.09.2018 00:00:00;    65
24.09.2018 00:00:00;    69
25.09.2018 00:00:00;    69
26.09.2018 00:00:00;    67
27.09.2018 00:00:00;    66
28.09.2018 00:00:00;    66
29.09.2018 00:00:00;    65
30.09.2018 00:00:00;    65
01.10.2018 00:00:00;    65
02.10.2018 00:00:00;    66
03.10.2018 00:00:00;    67
04.10.2018 00:00:00;    66
05.10.2018 00:00:00;    66
06.10.2018 00:00:00;    65
07.10.2018 00:00:00;    65
08.10.2018 00:00:00;    65
09.10.2018 00:00:00;    65
10.10.2018 00:00:00;    65
11.10.2018 00:00:00;    64
12.10.2018 00:00:00;    64
13.10.2018 00:00:00;    64
14.10.2018 00:00:00;    64
15.10.2018 00:00:00;    64
16.10.2018 00:00:00;    64
17.10.2018 00:00:00;    64
18.10.2018 00:00:00;    64
19.10.2018 00:00:00;    64
20.10.2018 00:00:00;    64
21.10.2018 00:00:00;    64
22.10.2018 00:00:00;    64
23.10.2018 00:00:00;    64
24.10.2018 00:00:00;    79
25.10.2018 00:00:00;   103
26.10.2018 00:00:00;    93
27.10.2018 00:00:00;    84
28.10.2018 00:00:00;    79
29.10.2018 00:00:00;    76
30.10.2018 00:00:00;    76
31.10.2018 00:00:00;    76
01.11.2018 00:00:00;    74
02.11.2018 00:00:00;    72
03.11.2018 00:00:00;    70
04.11.2018 00:00:00;    68
05.11.2018 00:00:00;    68
06.11.2018 00:00:00;    67
07.11.2018 00:00:00;    66
08.11.2018 00:00:00;    66
09.11.2018 00:00:00;    66
10.11.2018 00:00:00;    65
11.11.2018 00:00:00;    65
12.11.2018 00:00:00;    65
13.11.2018 00:00:00;    65
14.11.2018 00:00:00;    64
15.11.2018 00:00:00;    64
16.11.2018 00:00:00;    64
17.11.2018 00:00:00;    64
18.11.2018 00:00:00;    64
19.11.2018 00:00:00;    63
20.11.2018 00:00:00;    63
21.11.2018 00:00:00;    63
22.11.2018 00:00:00;    63
23.11.2018 00:00:00;    63
24.11.2018 00:00:00;    63
25.11.2018 00:00:00;    63
26.11.2018 00:00:00;    65
27.11.2018 00:00:00;    65
28.11.2018 00:00:00;    63
29.11.2018 00:00:00;    62
30.11.2018 00:00:00;    61
01.12.2018 00:00:00;    62
02.12.2018 00:00:00;    63
03.12.2018 00:00:00;    70
04.12.2018 00:00:00;    85
05.12.2018 00:00:00;    88
06.12.2018 00:00:00;    82
07.12.2018 00:00:00;    81
08.12.2018 00:00:00;    84
09.12.2018 00:00:00;    83
10.12.2018 00:00:00;    81
11.12.2018 00:00:00;    78
12.12.2018 00:00:00;    76
13.12.2018 00:00:00;    74
14.12.2018 00:00:00;    72
15.12.2018 00:00:00;    70
16.12.2018 00:00:00;    69
17.12.2018 00:00:00;    69
18.12.2018 00:00:00;    68
19.12.2018 00:00:00;    68
20.12.2018 00:00:00;    68
21.12.2018 00:00:00;    67
22.12.2018 00:00:00;    73
23.12.2018 00:00:00;    85
24.12.2018 00:00:00;    99
25.12.2018 00:00:00;    96
26.12.2018 00:00:00;    88
27.12.2018 00:00:00;    84
28.12.2018 00:00:00;    81
29.12.2018 00:00:00;    79
30.12.2018 00:00:00;    77
31.12.2018 00:00:00;    76
01.01.2019 00:00:00;    75
02.01.2019 00:00:00;    75
03.01.2019 00:00:00;    74
04.01.2019 00:00:00;    73
05.01.2019 00:00:00;    73
06.01.2019 00:00:00;    74
07.01.2019 00:00:00;    73
08.01.2019 00:00:00;    72
09.01.2019 00:00:00;    72
10.01.2019 00:00:00;    72
11.01.2019 00:00:00;    71
12.01.2019 00:00:00;    71
13.01.2019 00:00:00;    71
14.01.2019 00:00:00;    73
15.01.2019 00:00:00;    72
16.01.2019 00:00:00;    71
17.01.2019 00:00:00;    70
18.01.2019 00:00:00;    70
19.01.2019 00:00:00;    69
20.01.2019 00:00:00;    69
21.01.2019 00:00:00;    69
22.01.2019 00:00:00;    68
23.01.2019 00:00:00;    68
24.01.2019 00:00:00;    68
25.01.2019 00:00:00;    68
26.01.2019 00:00:00;    68
27.01.2019 00:00:00;    68
28.01.2019 00:00:00;    68
29.01.2019 00:00:00;    68
30.01.2019 00:00:00;    68
31.01.2019 00:00:00;    67
01.02.2019 00:00:00;    67
02.02.2019 00:00:00;    69
03.02.2019 00:00:00;    71
04.02.2019 00:00:00;    72
05.02.2019 00:00:00;    71
06.02.2019 00:00:00;    70
07.02.2019 00:00:00;    70
08.02.2019 00:00:00;    69
09.02.2019 00:00:00;    69
10.02.2019 00:00:00;    69
11.02.2019 00:00:00;    69
12.02.2019 00:00:00;    69
13.02.2019 00:00:00;    69
14.02.2019 00:00:00;    69
15.02.2019 00:00:00;    68
16.02.2019 00:00:00;    68
17.02.2019 00:00:00;    69
18.02.2019 00:00:00;    69
19.02.2019 00:00:00;    71
20.02.2019 00:00:00;    71
21.02.2019 00:00:00;    72
22.02.2019 00:00:00;    77
23.02.2019 00:00:00;    80
24.02.2019 00:00:00;    78
25.02.2019 00:00:00;    76
26.02.2019 00:00:00;    75
27.02.2019 00:00:00;    75
28.02.2019 00:00:00;    75
01.03.2019 00:00:00;    80
02.03.2019 00:00:00;    87
03.03.2019 00:00:00;    87
04.03.2019 00:00:00;    86
05.03.2019 00:00:00;    85
06.03.2019 00:00:00;    84
07.03.2019 00:00:00;    84
08.03.2019 00:00:00;    84
09.03.2019 00:00:00;    84
10.03.2019 00:00:00;    85
11.03.2019 00:00:00;    89
12.03.2019 00:00:00;    88
13.03.2019 00:00:00;    85
14.03.2019 00:00:00;    83
15.03.2019 00:00:00;    83
16.03.2019 00:00:00;    90
17.03.2019 00:00:00;    94
18.03.2019 00:00:00;    93
19.03.2019 00:00:00;    90
20.03.2019 00:00:00;    87
21.03.2019 00:00:00;    85
22.03.2019 00:00:00;    83
23.03.2019 00:00:00;    83
24.03.2019 00:00:00;    86
25.03.2019 00:00:00;    89
26.03.2019 00:00:00;    88
27.03.2019 00:00:00;    85
28.03.2019 00:00:00;    83
29.03.2019 00:00:00;    82
30.03.2019 00:00:00;    81
31.03.2019 00:00:00;    83
01.04.2019 00:00:00;    86
02.04.2019 00:00:00;    88
03.04.2019 00:00:00;    89
04.04.2019 00:00:00;    90
05.04.2019 00:00:00;    90
06.04.2019 00:00:00;    90
07.04.2019 00:00:00;    89
08.04.2019 00:00:00;    90
09.04.2019 00:00:00;    90
10.04.2019 00:00:00;    90
11.04.2019 00:00:00;    90
12.04.2019 00:00:00;    87
13.04.2019 00:00:00;    84
14.04.2019 00:00:00;    81
15.04.2019 00:00:00;    80
16.04.2019 00:00:00;    78
17.04.2019 00:00:00;    79
18.04.2019 00:00:00;    77
19.04.2019 00:00:00;    81
20.04.2019 00:00:00;    88
21.04.2019 00:00:00;    89
22.04.2019 00:00:00;    89
23.04.2019 00:00:00;    91
24.04.2019 00:00:00;    90
25.04.2019 00:00:00;    93
26.04.2019 00:00:00;    94
27.04.2019 00:00:00;    91
28.04.2019 00:00:00;    86
29.04.2019 00:00:00;    81
30.04.2019 00:00:00;    80
01.05.2019 00:00:00;    83
02.05.2019 00:00:00;    85
03.05.2019 00:00:00;    87
04.05.2019 00:00:00;    85
05.05.2019 00:00:00;    85
06.05.2019 00:00:00;    82
07.05.2019 00:00:00;    79
08.05.2019 00:00:00;    77
09.05.2019 00:00:00;    78
10.05.2019 00:00:00;    82
11.05.2019 00:00:00;    84
12.05.2019 00:00:00;    90
13.05.2019 00:00:00;    88
14.05.2019 00:00:00;    84
15.05.2019 00:00:00;    80
16.05.2019 00:00:00;    77
17.05.2019 00:00:00;    76
18.05.2019 00:00:00;    78
19.05.2019 00:00:00;    82
20.05.2019 00:00:00;    83
21.05.2019 00:00:00;    85
22.05.2019 00:00:00;    87
23.05.2019 00:00:00;    92
24.05.2019 00:00:00;    89
25.05.2019 00:00:00;    85
26.05.2019 00:00:00;    84
27.05.2019 00:00:00;    83
28.05.2019 00:00:00;    83
29.05.2019 00:00:00;    89
30.05.2019 00:00:00;    91
31.05.2019 00:00:00;    86
01.06.2019 00:00:00;    81
02.06.2019 00:00:00;    81
03.06.2019 00:00:00;    80
04.06.2019 00:00:00;    78
05.06.2019 00:00:00;    77
06.06.2019 00:00:00;    74
07.06.2019 00:00:00;    74
08.06.2019 00:00:00;    73
09.06.2019 00:00:00;    72
10.06.2019 00:00:00;    71
11.06.2019 00:00:00;    70
12.06.2019 00:00:00;    70
13.06.2019 00:00:00;    69
14.06.2019 00:00:00;    68
15.06.2019 00:00:00;    68
16.06.2019 00:00:00;    67
17.06.2019 00:00:00;    66
18.06.2019 00:00:00;    66
19.06.2019 00:00:00;    71
20.06.2019 00:00:00;    71
21.06.2019 00:00:00;    70
22.06.2019 00:00:00;    69
23.06.2019 00:00:00;    69
24.06.2019 00:00:00;    69
25.06.2019 00:00:00;    67
26.06.2019 00:00:00;    67
27.06.2019 00:00:00;    66
28.06.2019 00:00:00;    65
29.06.2019 00:00:00;    65
30.06.2019 00:00:00;    65
01.07.2019 00:00:00;    65
02.07.2019 00:00:00;    65
03.07.2019 00:00:00;    64
04.07.2019 00:00:00;    64
05.07.2019 00:00:00;    64
06.07.2019 00:00:00;    64
07.07.2019 00:00:00;    64
08.07.2019 00:00:00;    65
09.07.2019 00:00:00;    64
10.07.2019 00:00:00;    64
11.07.2019 00:00:00;    64
12.07.2019 00:00:00;    64
13.07.2019 00:00:00;    66
14.07.2019 00:00:00;    75
15.07.2019 00:00:00;    73
16.07.2019 00:00:00;    69
17.07.2019 00:00:00;    67
18.07.2019 00:00:00;    66
19.07.2019 00:00:00;    65
20.07.2019 00:00:00;    65
21.07.2019 00:00:00;    64
22.07.2019 00:00:00;    64
23.07.2019 00:00:00;    64
24.07.2019 00:00:00;    63
25.07.2019 00:00:00;    63
26.07.2019 00:00:00;    63
27.07.2019 00:00:00;    64
28.07.2019 00:00:00;    68
29.07.2019 00:00:00;    67
30.07.2019 00:00:00;    66
31.07.2019 00:00:00;    65
01.08.2019 00:00:00;    65
02.08.2019 00:00:00;    64
03.08.2019 00:00:00;    66
04.08.2019 00:00:00;    66
05.08.2019 00:00:00;    66
06.08.2019 00:00:00;    65
07.08.2019 00:00:00;    65
08.08.2019 00:00:00;    65
09.08.2019 00:00:00;    65
10.08.2019 00:00:00;    64
11.08.2019 00:00:00;    64
12.08.2019 00:00:00;    63
13.08.2019 00:00:00;    63
14.08.2019 00:00:00;    63
15.08.2019 00:00:00;    63
16.08.2019 00:00:00;    63
17.08.2019 00:00:00;    63
18.08.2019 00:00:00;    62
19.08.2019 00:00:00;    62
20.08.2019 00:00:00;    62
21.08.2019 00:00:00;    62
22.08.2019 00:00:00;    62
23.08.2019 00:00:00;    62
24.08.2019 00:00:00;    62
25.08.2019 00:00:00;    62
26.08.2019 00:00:00;    62
27.08.2019 00:00:00;    62
28.08.2019 00:00:00;    62
29.08.2019 00:00:00;    62
30.08.2019 00:00:00;    64
31.08.2019 00:00:00;    63
01.09.2019 00:00:00;    64
02.09.2019 00:00:00;    65
03.09.2019 00:00:00;    67
04.09.2019 00:00:00;    66
05.09.2019 00:00:00;    65
06.09.2019 00:00:00;    64
07.09.2019 00:00:00;    64
08.09.2019 00:00:00;    64
09.09.2019 00:00:00;    67
10.09.2019 00:00:00;    68
11.09.2019 00:00:00;    66
12.09.2019 00:00:00;    65
13.09.2019 00:00:00;    64
14.09.2019 00:00:00;    63
15.09.2019 00:00:00;    63
16.09.2019 00:00:00;    63
17.09.2019 00:00:00;    63
18.09.2019 00:00:00;    62
19.09.2019 00:00:00;    62
20.09.2019 00:00:00;    62
21.09.2019 00:00:00;    61
22.09.2019 00:00:00;    61
23.09.2019 00:00:00;    61
24.09.2019 00:00:00;    61
25.09.2019 00:00:00;    61
26.09.2019 00:00:00;    61
27.09.2019 00:00:00;    61
28.09.2019 00:00:00;    62
29.09.2019 00:00:00;    62
30.09.2019 00:00:00;    62
01.10.2019 00:00:00;    61
02.10.2019 00:00:00;    61
03.10.2019 00:00:00;    63
04.10.2019 00:00:00;    63
05.10.2019 00:00:00;    65
06.10.2019 00:00:00;    71
07.10.2019 00:00:00;    72
08.10.2019 00:00:00;    71
09.10.2019 00:00:00;    69
10.10.2019 00:00:00;    67
11.10.2019 00:00:00;    67
12.10.2019 00:00:00;    67
13.10.2019 00:00:00;    66
14.10.2019 00:00:00;    65
15.10.2019 00:00:00;    64
16.10.2019 00:00:00;    64
17.10.2019 00:00:00;    63
18.10.2019 00:00:00;    63
19.10.2019 00:00:00;    63
20.10.2019 00:00:00;    62
21.10.2019 00:00:00;    62
22.10.2019 00:00:00;    62
23.10.2019 00:00:00;    62
24.10.2019 00:00:00;    61
25.10.2019 00:00:00;    61
26.10.2019 00:00:00;    61
27.10.2019 00:00:00;    61
28.10.2019 00:00:00;    61
29.10.2019 00:00:00;    62
30.10.2019 00:00:00;    62
31.10.2019 00:00:00;    62
01.11.2019 00:00:00;    62
02.11.2019 00:00:00;    62
03.11.2019 00:00:00;    62
04.11.2019 00:00:00;    62
05.11.2019 00:00:00;    64
06.11.2019 00:00:00;    68
07.11.2019 00:00:00;    73
08.11.2019 00:00:00;    72
09.11.2019 00:00:00;    71
10.11.2019 00:00:00;    69
11.11.2019 00:00:00;    68
12.11.2019 00:00:00;    68
13.11.2019 00:00:00;    69
14.11.2019 00:00:00;    67
15.11.2019 00:00:00;    68
16.11.2019 00:00:00;    73
17.11.2019 00:00:00;    74
18.11.2019 00:00:00;    74
19.11.2019 00:00:00;    73
20.11.2019 00:00:00;    71
21.11.2019 00:00:00;    69
22.11.2019 00:00:00;    67
23.11.2019 00:00:00;    66
24.11.2019 00:00:00;    65
25.11.2019 00:00:00;    64
26.11.2019 00:00:00;    64
27.11.2019 00:00:00;    63
28.11.2019 00:00:00;    63
29.11.2019 00:00:00;    63
30.11.2019 00:00:00;    63
01.12.2019 00:00:00;    62
02.12.2019 00:00:00;    62
03.12.2019 00:00:00;    61
04.12.2019 00:00:00;    61
05.12.2019 00:00:00;    61
06.12.2019 00:00:00;    61
07.12.2019 00:00:00;    61
08.12.2019 00:00:00;    62
09.12.2019 00:00:00;    62
10.12.2019 00:00:00;    62
11.12.2019 00:00:00;    61
12.12.2019 00:00:00;    61
13.12.2019 00:00:00;    61
14.12.2019 00:00:00;    61
15.12.2019 00:00:00;    61
16.12.2019 00:00:00;    61
17.12.2019 00:00:00;    61
18.12.2019 00:00:00;    63
19.12.2019 00:00:00;    64
20.12.2019 00:00:00;    64
21.12.2019 00:00:00;    65
22.12.2019 00:00:00;    66
23.12.2019 00:00:00;    72
24.12.2019 00:00:00;    72
25.12.2019 00:00:00;    72
26.12.2019 00:00:00;    74
27.12.2019 00:00:00;    71
28.12.2019 00:00:00;    70
29.12.2019 00:00:00;    68
30.12.2019 00:00:00;    66
31.12.2019 00:00:00;    66
01.01.2020 00:00:00;    66
02.01.2020 00:00:00;    66
03.01.2020 00:00:00;    65
04.01.2020 00:00:00;    67
05.01.2020 00:00:00;    68
06.01.2020 00:00:00;    67
07.01.2020 00:00:00;    66
08.01.2020 00:00:00;    66
09.01.2020 00:00:00;    66
10.01.2020 00:00:00;    67
11.01.2020 00:00:00;    68
12.01.2020 00:00:00;    68
13.01.2020 00:00:00;    67
14.01.2020 00:00:00;    67
15.01.2020 00:00:00;    66
16.01.2020 00:00:00;    66
17.01.2020 00:00:00;    66
18.01.2020 00:00:00;    66
19.01.2020 00:00:00;    66
20.01.2020 00:00:00;    66
21.01.2020 00:00:00;    65
22.01.2020 00:00:00;    65
23.01.2020 00:00:00;    65
24.01.2020 00:00:00;    65
25.01.2020 00:00:00;    65
26.01.2020 00:00:00;    64
27.01.2020 00:00:00;    64
28.01.2020 00:00:00;    65
29.01.2020 00:00:00;    65
30.01.2020 00:00:00;    64
31.01.2020 00:00:00;    67
01.02.2020 00:00:00;    75
02.02.2020 00:00:00;    87
03.02.2020 00:00:00;   107
04.02.2020 00:00:00;   107
05.02.2020 00:00:00;    98
06.02.2020 00:00:00;    90
07.02.2020 00:00:00;    85
08.02.2020 00:00:00;    82
09.02.2020 00:00:00;    79
10.02.2020 00:00:00;    78
11.02.2020 00:00:00;    80
12.02.2020 00:00:00;    78
13.02.2020 00:00:00;    77
14.02.2020 00:00:00;    76
15.02.2020 00:00:00;    75
16.02.2020 00:00:00;    74
17.02.2020 00:00:00;    75
18.02.2020 00:00:00;    80
19.02.2020 00:00:00;    80
20.02.2020 00:00:00;    79
21.02.2020 00:00:00;    78
22.02.2020 00:00:00;    76
23.02.2020 00:00:00;    76
24.02.2020 00:00:00;    93
25.02.2020 00:00:00;    96
26.02.2020 00:00:00;    91
27.02.2020 00:00:00;    88
28.02.2020 00:00:00;    85
29.02.2020 00:00:00;    82
01.03.2020 00:00:00;    80
02.03.2020 00:00:00;    79
03.03.2020 00:00:00;    80
04.03.2020 00:00:00;    79
05.03.2020 00:00:00;    78
06.03.2020 00:00:00;    79
07.03.2020 00:00:00;    78
08.03.2020 00:00:00;    77
09.03.2020 00:00:00;    77
10.03.2020 00:00:00;    77
11.03.2020 00:00:00;    81
12.03.2020 00:00:00;    92
13.03.2020 00:00:00;    95
14.03.2020 00:00:00;    92
15.03.2020 00:00:00;    87
16.03.2020 00:00:00;    84
17.03.2020 00:00:00;    82
18.03.2020 00:00:00;    81
19.03.2020 00:00:00;    83
20.03.2020 00:00:00;    85
21.03.2020 00:00:00;    88
22.03.2020 00:00:00;    88
23.03.2020 00:00:00;    85
24.03.2020 00:00:00;    82
25.03.2020 00:00:00;    79
26.03.2020 00:00:00;    77
27.03.2020 00:00:00;    75
28.03.2020 00:00:00;    75
29.03.2020 00:00:00;    75
30.03.2020 00:00:00;    75
31.03.2020 00:00:00;    75
01.04.2020 00:00:00;    74
02.04.2020 00:00:00;    73
03.04.2020 00:00:00;    73
04.04.2020 00:00:00;    73
05.04.2020 00:00:00;    73
06.04.2020 00:00:00;    75
07.04.2020 00:00:00;    77
08.04.2020 00:00:00;    78
09.04.2020 00:00:00;    80
10.04.2020 00:00:00;    79
11.04.2020 00:00:00;    76
12.04.2020 00:00:00;    77
13.04.2020 00:00:00;    77
14.04.2020 00:00:00;    78
15.04.2020 00:00:00;    76
16.04.2020 00:00:00;    74
17.04.2020 00:00:00;    74
18.04.2020 00:00:00;    75
19.04.2020 00:00:00;    76
20.04.2020 00:00:00;    76
21.04.2020 00:00:00;    74
22.04.2020 00:00:00;    73
23.04.2020 00:00:00;    73
24.04.2020 00:00:00;    72
25.04.2020 00:00:00;    71
26.04.2020 00:00:00;    71
27.04.2020 00:00:00;    70
28.04.2020 00:00:00;    70
29.04.2020 00:00:00;    69
30.04.2020 00:00:00;    69
01.05.2020 00:00:00;    69
02.05.2020 00:00:00;    69
03.05.2020 00:00:00;    69
04.05.2020 00:00:00;    68
05.05.2020 00:00:00;    68
06.05.2020 00:00:00;    69
07.05.2020 00:00:00;    68
08.05.2020 00:00:00;    67
09.05.2020 00:00:00;    67
10.05.2020 00:00:00;    67
11.05.2020 00:00:00;    67
12.05.2020 00:00:00;    67
13.05.2020 00:00:00;    66
14.05.2020 00:00:00;    65
15.05.2020 00:00:00;    64
16.05.2020 00:00:00;    63
17.05.2020 00:00:00;    62
18.05.2020 00:00:00;    62
19.05.2020 00:00:00;    61
20.05.2020 00:00:00;    61
21.05.2020 00:00:00;    60
22.05.2020 00:00:00;    60
23.05.2020 00:00:00;    61
24.05.2020 00:00:00;    64
25.05.2020 00:00:00;    78
26.05.2020 00:00:00;    95
27.05.2020 00:00:00;    91
28.05.2020 00:00:00;    80
29.05.2020 00:00:00;    78
30.05.2020 00:00:00;    76
31.05.2020 00:00:00;    74
01.06.2020 00:00:00;    74
02.06.2020 00:00:00;    73
03.06.2020 00:00:00;    73
04.06.2020 00:00:00;    72
05.06.2020 00:00:00;    73
06.06.2020 00:00:00;    74
07.06.2020 00:00:00;    72
08.06.2020 00:00:00;    70
09.06.2020 00:00:00;    69
10.06.2020 00:00:00;    76
11.06.2020 00:00:00;    82
12.06.2020 00:00:00;    72
13.06.2020 00:00:00;    70
14.06.2020 00:00:00;    70
15.06.2020 00:00:00;    70
16.06.2020 00:00:00;    71
17.06.2020 00:00:00;    71
18.06.2020 00:00:00;    71
19.06.2020 00:00:00;    70
20.06.2020 00:00:00;    74
21.06.2020 00:00:00;   107
22.06.2020 00:00:00;   112
23.06.2020 00:00:00;    96
24.06.2020 00:00:00;    86
25.06.2020 00:00:00;    76
26.06.2020 00:00:00;    73
27.06.2020 00:00:00;    73
28.06.2020 00:00:00;    72
29.06.2020 00:00:00;    71
30.06.2020 00:00:00;    71
01.07.2020 00:00:00;    70
02.07.2020 00:00:00;    70
03.07.2020 00:00:00;    69
04.07.2020 00:00:00;    69
05.07.2020 00:00:00;    68
06.07.2020 00:00:00;    68
07.07.2020 00:00:00;    67
08.07.2020 00:00:00;    66
09.07.2020 00:00:00;    66
10.07.2020 00:00:00;    66
11.07.2020 00:00:00;    68
12.07.2020 00:00:00;    72
13.07.2020 00:00:00;    71
14.07.2020 00:00:00;    69
15.07.2020 00:00:00;    68
16.07.2020 00:00:00;    67
17.07.2020 00:00:00;    70
18.07.2020 00:00:00;    78
19.07.2020 00:00:00;    83
20.07.2020 00:00:00;    71
21.07.2020 00:00:00;    72
22.07.2020 00:00:00;    72
23.07.2020 00:00:00;    71
24.07.2020 00:00:00;    70
25.07.2020 00:00:00;    69
26.07.2020 00:00:00;    68
27.07.2020 00:00:00;    68
28.07.2020 00:00:00;    67
29.07.2020 00:00:00;    67
30.07.2020 00:00:00;    66
31.07.2020 00:00:00;    66
01.08.2020 00:00:00;    65
02.08.2020 00:00:00;    65
03.08.2020 00:00:00;    70
04.08.2020 00:00:00;    83
05.08.2020 00:00:00;    77
06.08.2020 00:00:00;    70
07.08.2020 00:00:00;    70
